NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F10,2954,24.585,150,19,51,Aprovechable,En Pie,18S,602921,9115144,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F10,2956,6.523,58,38,51,Semillero,En Pie,18S,603005,9115131,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F10,2965,11.486,100,18,51,Aprovechable,En Pie,18S,603658,9115140,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F10,2967,18.533,150,13,51,Aprovechable,En Pie,18S,603756,9115169,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F11,2374,15.214,110,22,51,Aprovechable,En Pie,18S,601209,9115060,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F11,2976,11.738,130,10,51,Aprovechable,En Pie,18S,603759,9115057,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F11,2985,22.695,125,22,51,Aprovechable,En Pie,18S,602799,9115075,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F11,2992,9.49,90,19,51,Aprovechable,En Pie,18S,601923,9115101,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F11,2995,9.936,100,19,51,Aprovechable,En Pie,18S,601703,9115088,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,2386,6.185,80,14,51,Aprovechable,En Pie,18S,600331,9114972,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,2387,10.535,90,21,51,Aprovechable,En Pie,18S,600056,9115037,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,3311,32.473,150,22,51,Aprovechable,En Pie,18S,601664,9115020,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,3315,11.468,100,17,51,Aprovechable,En Pie,18S,601945,9115003,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,3341,22.769,167,16,51,Aprovechable,En Pie,18S,603316,9115003,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,3344,20.62,180,26,51,Aprovechable,En Pie,18S,603386,9115047,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F12,3353,8.506,100,12,51,Aprovechable,En Pie,18S,603815,9115022,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F13,3359,14.001,140,14,51,Aprovechable,En Pie,18S,603641,9114959,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F13,3374,8.429,73,31,51,Semillero,En Pie,18S,602363,9114935,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F13,3382,16.599,129,13,51,Aprovechable,En Pie,18S,602295,9114964,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F13,3390,7.751,70,31,51,Semillero,En Pie,18S,601705,9114953,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F13,3394,5.694,60,31,51,Semillero,En Pie,18S,601628,9114919,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3119,16.983,110,22,51,Aprovechable,En Pie,18S,601568,9114855,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3126,15.148,125,19,51,Aprovechable,En Pie,18S,602294,9114902,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3130,20.329,150,14,51,Aprovechable,En Pie,18S,602430,9114904,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3134,21.313,130,21,51,Aprovechable,En Pie,18S,602623,9114876,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3136,8.001,70,32,51,Semillero,En Pie,18S,602849,9114857,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3140,31.533,140,23,51,Aprovechable,En Pie,18S,603081,9114853,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3143,12.65,110,15,51,Aprovechable,En Pie,18S,603242,9114849,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3144,8.377,90,17,51,Aprovechable,En Pie,18S,603288,9114856,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3145,6.636,85,18,51,Aprovechable,En Pie,18S,603425,9114842,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3148,7.822,90,16,51,Aprovechable,En Pie,18S,603643,9114876,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3149,7.841,90,16,51,Aprovechable,En Pie,18S,603681,9114834,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F14,3151,9.465,80,23,51,Aprovechable,En Pie,18S,603853,9114857,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,2698,7.501,70,30,51,Semillero,En Pie,18S,599672,9114810,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,2708,8.266,90,20,51,Aprovechable,En Pie,18S,601176,9114783,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,3152,11.6,100,18,51,Aprovechable,En Pie,18S,603843,9114772,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,3154,18.882,140,14,51,Aprovechable,En Pie,18S,603630,9114771,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,3158,10.715,100,21,51,Aprovechable,En Pie,18S,602827,9114787,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,3163,5.878,60,32,51,Semillero,En Pie,18S,602020,9114802,PC 12,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F15,3167,23.13,140,17,51,Aprovechable,En Pie,18S,601332,9114798,PC 12,
