,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
14934,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,86,5325,8.438,105,15,51,Aprovechable,En Pie,18S,596816,9109829,PC 08,
14935,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,5328,4.527,65,21,51,Aprovechable,En Pie,18S,596043,9110721,PC 08,
14936,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,86,5332,9.695,100,19,51,Aprovechable,En Pie,18S,596094,9109853,PC 08,
14937,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,5333,8.11,85,22,51,Aprovechable,En Pie,18S,596198,9110839,PC 08,
14938,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,23,5337,7.078,68,30,51,Semillero,En Pie,18S,598673,9114250,PC 08,
14939,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,5341,8.679,90,21,51,Aprovechable,En Pie,18S,596402,9110815,PC 08,
14940,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,5347,4.8,56,30,51,Semillero,En Pie,18S,596889,9110818,PC 08,
14941,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,5366,5.25,70,21,51,Aprovechable,En Pie,18S,597619,9110827,PC 08,
14942,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,80,5381,5.149,58,30,51,Semillero,En Pie,18S,598046,9110254,PC 08,
14943,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,80,5386,7.511,80,23,51,Aprovechable,En Pie,18S,597630,9110218,PC 08,
14944,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,5403,10.496,110,17,51,Aprovechable,En Pie,18S,597095,9110496,PC 08,
14945,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,5408,6.636,85,18,51,Aprovechable,En Pie,18S,596538,9110458,PC 08,
14946,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,5412,8.674,100,17,51,Aprovechable,En Pie,18S,596410,9110473,PC 08,
14947,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5416,3.04,56,19,51,Semillero,En Pie,18S,596082,9110502,PC 08,
14948,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5421,10.496,110,17,51,Aprovechable,En Pie,18S,596165,9110533,PC 08,
14949,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5423,7.088,63,35,51,Semillero,En Pie,18S,596311,9110540,PC 08,
14950,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5429,3.449,65,16,51,Aprovechable,En Pie,18S,596485,9110525,PC 08,
14951,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5433,6.123,100,12,51,Aprovechable,En Pie,18S,597186,9110556,PC 08,
14952,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5448,5.552,80,17,51,Aprovechable,En Pie,18S,597460,9110547,PC 08,
14953,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5451,4.777,79,15,51,Aprovechable,En Pie,18S,597577,9110533,PC 08,
14954,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5452,5.552,80,17,51,Aprovechable,En Pie,18S,597585,9110555,PC 08,
14955,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5453,4.898,80,15,51,Aprovechable,En Pie,18S,597601,9110542,PC 08,
14956,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5455,5.552,80,17,51,Aprovechable,En Pie,18S,597630,9110558,PC 08,
14957,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5456,8.289,95,18,51,Aprovechable,En Pie,18S,597680,9110536,PC 08,
14958,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5457,7.026,90,17,51,Aprovechable,En Pie,18S,597692,9110514,PC 08,
14959,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5466,7.545,65,35,51,Aprovechable,En Pie,18S,598309,9109990,PC 08,
14960,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5470,6.267,85,17,51,Aprovechable,En Pie,18S,598224,9110004,PC 08,
14961,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5476,5.283,86,14,51,Aprovechable,En Pie,18S,597531,9109984,PC 08,
14962,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5483,5.624,83,16,51,Aprovechable,En Pie,18S,597278,9109983,PC 08,
14963,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5488,10.348,130,12,51,Aprovechable,En Pie,18S,597082,9109968,PC 08,
14964,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5490,4.898,80,15,51,Aprovechable,En Pie,18S,596860,9109970,PC 08,
14965,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,5492,7.545,65,35,51,Semillero,En Pie,18S,596571,9109978,PC 08,
14966,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,78,5504,3.75,70,15,51,Aprovechable,En Pie,18S,597519,9110385,PC 08,
14967,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5511,3.674,60,20,51,Semillero,En Pie,18S,598740,9109611,PC 08,
14968,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5516,2.88,56,18,51,Semillero,En Pie,18S,597929,9109579,PC 08,
14969,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5517,3.674,60,20,51,Semillero,En Pie,18S,597913,9109576,PC 08,
14970,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5518,33.064,180,20,51,Aprovechable,En Pie,18S,597447,9109633,PC 08,
14971,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5520,11.021,120,15,51,Aprovechable,En Pie,18S,597365,9109609,PC 08,
14972,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5521,6.484,76,22,51,Aprovechable,En Pie,18S,597280,9109630,PC 08,
14973,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5530,9.21,95,20,51,Aprovechable,En Pie,18S,596833,9109643,PC 08,
14974,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,5536,26.125,160,20,51,Aprovechable,En Pie,18S,596123,9109446,PC 08,
14975,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,46,5545,6.205,80,19,51,Aprovechable,En Pie,18S,598213,9112590,PC 08,
14976,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,46,5547,18.002,140,18,51,Aprovechable,En Pie,18S,597884,9112603,PC 08,
14977,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,46,5554,9.21,95,20,51,Aprovechable,En Pie,18S,597735,9112597,PC 08,
14978,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,46,5561,5.445,77,18,51,Aprovechable,En Pie,18S,597427,9112633,PC 08,
14979,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,46,5570,3.306,60,18,51,Semillero,En Pie,18S,596695,9112628,PC 08,
14980,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,46,5579,7.903,88,20,51,Aprovechable,En Pie,18S,596045,9112609,PC 08,
14981,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,83,5605,6.176,82,18,51,Aprovechable,En Pie,18S,598291,9110042,PC 08,
14982,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,83,5626,7.501,70,30,51,Semillero,En Pie,18S,596902,9110052,PC 08,
14983,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,83,5631,15.522,130,18,51,Aprovechable,En Pie,18S,596034,9110044,PC 08,
14984,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,5648,7.774,92,18,51,Aprovechable,En Pie,18S,597264,9110108,PC 08,
14985,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,5652,7.501,70,30,51,Semillero,En Pie,18S,597356,9110086,PC 08,
14986,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,85,5671,5.661,86,15,51,Aprovechable,En Pie,18S,598076,9109872,PC 08,
14987,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,80,5701,3.674,60,20,51,Aprovechable,En Pie,18S,597088,9110265,PC 08,
14988,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,80,5707,5.751,70,23,51,Aprovechable,En Pie,18S,596975,9110224,PC 08,
14989,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,5719,11.736,100,23,51,Aprovechable,En Pie,18S,597410,9112367,PC 08,
14990,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,5721,7.184,80,22,51,Aprovechable,En Pie,18S,597567,9112397,PC 08,
14991,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,5724,7.184,80,22,51,Aprovechable,En Pie,18S,597691,9112377,PC 08,
14992,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,5729,5.5,70,22,51,Aprovechable,En Pie,18S,597918,9112386,PC 08,
14993,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,5733,4.527,65,21,51,Aprovechable,En Pie,18S,598318,9112345,PC 08,
14994,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,5902,3.981,51,30,51,Semillero,En Pie,18S,598212,9110487,PC 08,
